summary_nr,_source,text,weak_action,weak_action_conf,weak_object,weak_object_conf,weak_controls,weak_sif_score,weak_sif_class,weak_energies
2017054100,January2015toNovember2025.csv,"an employee was sitting at a dining room table completing paperwork when a client stabbed her in the upper left shoulder with a steak knife. the knife penetrated her chest cavity wall and punctured her lung. stabbing, cutting, slashing, piercing puncture wounds, except gunshot wounds shoulder(s), including clavicle(s), scapula(e) other client or customer knives, unspecified or n.e.c.",manual_tools,0.8,hand_tool,0.8,,0.5,UNCERTAIN,
2016054480,January2015toNovember2025.csv,"an employee was airing up a steer tire for a tractor trailer truck. he put it in a cage and was walking back to check for leaks when a zipper rupture occurred. the force pushed him back and he fell onto the ground. he was hospitalized. fall on same level, n.e.c.  traumatic injuries and disorders, unspecified nonclassifiable floors, walkways, ground surfaces, unspecified pressurized air-blast",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2017054562,January2015toNovember2025.csv,"a temporary employee was using a pallet jack to unload materials at a jobsite when the pallet jack moved toward him. the pallet jack or the materials lacerated his legs, requiring surgery and hospitalization. struck or run over by rolling powered vehicle cuts, lacerations leg(s), unspecified pallet jack-powered ",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2017010993,January2015toNovember2025.csv,"an employee was installing a life ring at the entrance of the floating dock. the dock had become misaligned and off level on the rocks after a recent nor'easter. a 2x4x8 foot piece of lumber was used to pry up the anchored side of the dock. the lumber snapped and the employee's right thumb was pinched between the lumber and a rock resulting in a partial amputation of the right thumb tip including the nail. struck by falling object or equipment, n.e.c. amputations fingertip(s) raft, floating dock dimensional lumber: 2x4, 2x3, etc.",construction_installation,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2015129587,January2015toNovember2025.csv,"a ski instructor fell while skiing and broke her tibia. fall on same level, n.e.c.  fractures lower leg(s) ground, n.e.c. ",,0.0,,0.0,,0.5,UNCERTAIN,
20171010409,January2015toNovember2025.csv,"an employee was cleaning out the drum inside a cement truck's collection hopper when his hand was caught by the blade inside the drum. he suffered hand and finger injuries. the hopper was guarded at the time of the incident. caught in running equipment or machinery during maintenance, cleaning  amputations hand(s), unspecified cement truck, concrete mixer truck ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2025010731,January2015toNovember2025.csv,"an employee was loading equipment onto a forklift when the shackle from the sling fell to the ground. while the employee was retrieving the shackle from under the forks, the moveable fork that was propped up on the shackle fell onto his left middle finger. the employee sustained a partial amputation to the fingertip.  struck by falling part of vehicle or machine, still attached  amputations, avulsions, enucleations  unspecified  finger or thumb tip(s), nail(s)  vehicle and machine front attachments  forklift, order picker, platform truck powered",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
20181010189,January2015toNovember2025.csv,"an employee was pulling a rocket cart when it caught her pants leg, causing her to fall to the ground. she suffered a broken femur. fall on same level, n.e.c.  fractures thigh(s) floors, walkways, ground surfaces, unspecified cart, dolly, hand truck-nonpowered",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2023010376,January2015toNovember2025.csv,"an employee was working on a single-story residential roof when they fell to the ground, resulting in an injury to the left arm. other fall to lower level 11 to 15 feet  soreness, pain, hurt-nonspecified injury arm(s), unspecified roofs, unspecified floors, walkways, ground surfaces, unspecified",working_at_height,0.8,,0.0,,0.5,UNCERTAIN,
2024065795,January2015toNovember2025.csv,"an employee was cleaning debris off the floor using a cleaning cloth. as the employee was on the floor wiping the debris, the commercial washing machine was started and the injured employee was pinned between the spoke and the frame of the machine, resulting in a fractured rib.  caught, entangled in running powered equipment  normal operation  fractures     rib(s), oblique area  cleaning machinery, appliances  unspecified  secondary source not applicable",cleaning,0.8,machinery,0.8,,0.5,UNCERTAIN,
220911846,January2015toNovember2025.csv,"at approximately 2:55 p.m. on december 5, 2016, employee #1 was climbing a fixed ladder to get to the platform of an advertisement billboard to start the process of changing out and installing a new vinyl advertisement. a 20 ft. werner extension ladder was setup from the ground to the bottom of the fixed ladder which was attached to the pole leading to the platform approximately 100 feet above. employee #1 was wearing a dbi sala exofit personal fall arrest harness, a shockwave 6ft. double leg lanyard was attached to the dorsal d-ring with a snap hook, the lanyards were equipped with two 9 inch yoke aluminum rebar hooks. employee #1 had 120 ft. of rope which would be used to get the needed equipment from the ground to the working platform around his neck and shoulder as he climbed the ladder. once employee #1 reached the fixed ladder of the billboard pole he attached the rope grab sleeve to the vertical 3/8 inch diameter wire rope located beside the fixed ladder. according to the owner, he then connected the rebar hook of one leg of the lanyard to the carabineer that was attached to the robe grab and began to climb the ladder. at approximately 2:55 p.m. the employee reached the bottom of the platform and pushed the manhole cover open. as employee #1 transitioned through the 2 ft. by 2 ft. manhole to gain access to the platform he lost control and fell to the ground below. the employee sustained multiple injuries to the body and head due to falling approximately 100 feet to the uneven ground and was killed. employee falls from platform and is killed access/egress,elevated work platform,ladder,fall fall (from elevation) serious fall/strike",working_at_height,0.894,ladder,0.99,,0.555,SIF_POTENTIAL,gravity_height
2021097620,January2015toNovember2025.csv,"employees were installing grounding tools as part of an addition to a compressor station. an employee was hammer-drilling a ground rod when the edge of a trench failed; the employee slipped, fell, and landed on the rod, which impaled his inner thigh. fall on same level due to slipping  puncture wounds, except gunshot wounds thigh(s) ground, n.e.c. ",excavation,0.8,rotating_equipment,0.8,,0.5,UNCERTAIN,
220941769,January2015toNovember2025.csv,"at 8:21 a.m. at march 14, 2017, an employee was repairing the front tire of an aircraft. during work, the tire rim separated from the tire. part of the rim went through the table and the other hit the ceiling of the hanger and then struck the employee. he sustained multiple fractures to one of his hands and arms, as well as several fingers. employee is struck by tire rim and sustained multiple fractu tire,arm,tire rim,blowout--tire,finger,aircraft,multipiece rim wheel,hand,fracture,air pressure struck-by fracture, broken bones",maintenance_repair,0.527,,0.0,,0.528,SIF_POTENTIAL,pressure|struck_by
2016076864,January2015toNovember2025.csv,"an employee fell 20 to 22 feet from a ladder while cutting a tie-wire, fracturing a rib and his l1 vertebra. other fall to lower level 21 to 25 feet  fractures multiple trunk locations movable ladders, unspecified ",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
2025087732,January2015toNovember2025.csv,"an employee's telescopic forklift stopped functioning at an intersection of a temporary roadway. the employee leaned over to locate the fuse compartment. another telescopic forklift backed into the disabled forklift at the intersection. the employee was pinned between both machines. the employee was hospitalized with a fractured lumbar vertebra.  roadway collision with other vehicle(s) moving and standing vehicle   fractures     back  lumbar region  industrial vehicle, material hauling and transport powered, n.e.c.  industrial vehicle, material hauling and transport powered, n.e.c.",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2022098138,January2015toNovember2025.csv,"a 105-pound cylindrical package was pushed onto a roller line, but rolled off it and fell onto an employee's right foot, breaking the big toe. struck by object falling from vehicle or machinery-other than vehicle part fractures toes(s), toenail(s) packages, parcels material and personnel handling machinery, unspecified",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
20181212915,January2015toNovember2025.csv,"an employee was standing on a ladder pulling romex cable. the cable got stuck and the employee lost his balance, falling from the ladder and landing on the right side of his lower back. other fall to lower level, unspecified soreness, pain, hurt-nonspecified injury lumbar region ladders, unspecified electrical wiring-building",working_at_height,0.8,ladder,0.8,,0.5,UNCERTAIN,
20191213190,January2015toNovember2025.csv,"an employee was on a trailer, handing scaffold sections to employees on the ground. a frame that he was holding hooked another frame, which started shifting onto him; as he jumped off the trailer to avoid it, he fell and landed on his side. he suffered a broken left shoulder and was hospitalized. other jump to lower level less than 6 feet fractures shoulder(s), including clavicle(s), scapula(e) trailers scaffolds-staging, unspecified",working_at_height,0.8,scaffold,0.8,,0.85,SIF_POTENTIAL,
